rk,player,nation,pos,squad,age,born,90s,att,live,dead,fk,tb,sw,crs,ti,ck,in,out,str,cmp,off,blocks,matches
129,Sergi Darder,es ESP,MF,Espanyol,25,1993,29.5,1090,984,102,45,4,18,57,10,36,12,18,2,805,4,14,Matches
130,Ousmane Dembélé,fr FRA,FW,Barcelona,22,1997,4.0,260,235,25,2,1,4,20,4,19,9,4,0,192,0,11,Matches
131,Deyverson,br BRA,FW,Getafe,28,1991,2.3,66,64,1,0,0,1,3,1,0,0,0,0,31,1,5,Matches
132,Mouctar Diakhaby,gn GUI,DF,Valencia,22,1996,16.0,813,782,26,24,0,6,1,2,0,0,0,0,718,5,2,Matches
133,Brahim Díaz,ma MAR,FW,Real Madrid,19,1999,0.7,41,39,1,1,0,0,0,0,0,0,0,0,33,1,3,Matches
134,Víctor Díaz,es ESP,DF,Granada,31,1988,32.0,1556,1171,377,56,0,19,121,312,9,1,7,0,1027,8,37,Matches
135,Papakouli Diop,sn SEN,MF,Eibar,33,1986,25.0,789,767,17,17,2,10,8,0,0,0,0,0,564,5,8,Matches
136,Djené,tg TOG,DF,Getafe,27,1991,34.0,1031,983,44,39,2,10,10,5,0,0,0,0,711,4,13,Matches
137,Naïs Djouahra,fr FRA,FW,Real Sociedad,19,1999,0.3,23,23,0,0,0,0,5,0,0,0,0,0,14,0,1,Matches
138,Marko Dmitrović,rs SRB,GK,Eibar,27,1992,35.0,1065,647,412,168,0,4,0,0,0,0,0,0,485,6,1,Matches
139,Jaume Doménech,es ESP,GK,Valencia,28,1990,14.7,461,277,184,52,0,0,0,0,0,0,0,0,304,0,0,Matches
140,Domingos Duarte,pt POR,DF,Granada,24,1995,34.3,1278,1171,100,83,1,17,1,17,0,0,0,0,988,7,3,Matches
141,Óscar Duarte,cr CRC,DF,Levante,30,1989,5.4,239,225,12,12,0,3,0,0,0,0,0,0,196,2,1,Matches
142,Rubén Duarte,es ESP,DF,Alavés,23,1995,29.6,1356,1010,343,34,0,2,64,306,3,0,2,0,912,3,27,Matches
143,Hugo Duro,es ESP,"FW,MF",Getafe,19,1999,4.2,75,72,0,0,0,0,4,0,0,0,0,0,40,3,3,Matches
144,Aritz Elustondo,es ESP,DF,Real Sociedad,25,1994,16.8,991,926,62,44,0,10,6,18,0,0,0,0,811,3,6,Matches
145,Rodrigo Ely,br BRA,DF,Alavés,25,1993,23.6,893,853,38,37,0,8,2,0,0,0,0,0,671,2,6,Matches
146,Adri Embarba,es ESP,"MF,FW",Espanyol,27,1992,15.2,436,365,66,22,2,7,110,5,39,22,11,0,239,5,17,Matches
147,Emerson,br BRA,DF,Betis,20,1999,31.5,1615,1300,311,45,3,12,80,266,0,0,0,0,1265,4,54,Matches
148,Youssef En-Nesyri,ma MAR,FW,Leganés,22,1997,15.4,270,255,15,0,0,3,9,6,0,0,0,0,153,0,8,Matches
149,Youssef En-Nesyri,ma MAR,FW,Sevilla,22,1997,8.8,156,140,13,0,0,0,6,1,0,0,0,0,96,3,8,Matches
